index,tree_name,r_glcm_mean,r_mean_homogeneity,r_mean_contrast,r_mean_dissimilarity,r_mean_ASM,r_mean_correlation,r_mean_energy,g_glcm_mean,g_mean_homogeneity,g_mean_contrast,g_mean_dissimilarity,g_mean_ASM,g_mean_correlation,g_mean_energy,b_glcm_mean,b_mean_homogeneity,b_mean_contrast,b_mean_dissimilarity,b_mean_ASM,b_mean_correlation,b_mean_energy,RE_glcm_mean,RE_mean_homogeneity,RE_mean_contrast,RE_mean_dissimilarity,RE_mean_ASM,RE_mean_correlation,RE_mean_energy,NIR_glcm_mean,NIR_mean_homogeneity,NIR_mean_contrast,NIR_mean_dissimilarity,NIR_mean_ASM,NIR_mean_correlation,NIR_mean_energy,WR_glcm_mean,WR_mean_homogeneity,WR_mean_contrast,WR_mean_dissimilarity,WR_mean_ASM,WR_mean_correlation,WR_mean_energy,WG_glcm_mean,WG_mean_homogeneity,WG_mean_contrast,WG_mean_dissimilarity,WG_mean_ASM,WG_mean_correlation,WG_mean_energy,WB_glcm_mean,WB_mean_homogeneity,WB_mean_contrast,WB_mean_dissimilarity,WB_mean_ASM,WB_mean_correlation,WB_mean_energy,id_based_on_tree_name
21,Bridelia Sp.,88.05796241370177,0.1155727372117024,227.18050538941895,10.54327846325413,0.0002331929038846,0.8881176251285289,0.0152375865908349,95.72283769690586,0.1168083874396926,226.67364561828472,10.522055117987245,0.0002354122486819,0.8851936523485033,0.0153091830318708,54.32187493892405,0.1179161233999058,199.39537168481047,10.053698883480156,0.0003105399791417,0.8440505626253609,0.0175864745105141,18.92547399124937,0.4364702620670262,6.35719494409334,1.7842245989304817,0.0046737387707506,0.9503862948410484,0.0683647480120469,30.753877005347604,0.4837928117709343,4.470345162858532,1.489790957705396,0.0048562980458016,0.9704983730863028,0.0696871440496854,2.14555177442878,0.8530186736824047,0.3214876033057852,0.2984929508993681,0.1463840227790896,0.8765695987909166,0.3826016502566208,4.589511424404472,0.6840448620691219,1.291200777831794,0.7321341759844433,0.036435434608079,0.9236798218767636,0.190880681599996,2.001640738940204,0.9336096256684492,0.1334224598930481,0.1328877005347593,0.3357189821492425,0.8489111345008581,0.5794126182171411,1
22,Pometia Pinnata,97.99846450336402,0.1198564204662284,195.03047589348225,10.091876505358345,0.0002759643365332,0.9153729409345016,0.0165822942845741,112.38684489231308,0.1515646302266119,188.4580834820973,9.728855525893508,0.0017767390446178,0.8968075607155699,0.0420612424421019,30.81369043648,0.1099319925258738,183.0971525984832,10.109237549783964,0.0003270620222766,0.8804782496169774,0.0180581020438657,25.496269475532166,0.3408497712692614,11.45534342769366,2.5088874259381173,0.0023371096051097,0.9561229686722128,0.048343661478106,37.0819069563309,0.4263019980161995,6.076475751590959,1.78439763001975,0.0038139892283868,0.9706770702317142,0.0617575034176972,2.785055957867017,0.8077024358130349,0.4707044107965766,0.3989466754443713,0.0929451799407779,0.9392475948531228,0.3048691193623551,6.842440201887207,0.5628933649701641,2.6553653719552344,1.1412113232389731,0.0136062006190911,0.9480901438129288,0.1166456198024216,2.056890498134738,0.914900153609831,0.1720430107526881,0.1705069124423963,0.3155244779642197,0.8852503060981733,0.5617156557941213,13
23,Sterculia Parviflora,80.20689068224475,0.1022338735972653,263.49443330468137,11.66075057039865,0.000220985269758,0.8992233814411346,0.0148394355122043,89.04188234876253,0.1033368798362003,263.8999909283383,11.687168141792476,0.000229805843549,0.9024588296129376,0.0151312748464069,40.82373278936856,0.103127533297305,232.7358803359205,11.145313615329757,0.0002378573116596,0.888054734976661,0.0153927878089968,17.92511590405158,0.3920238592416009,7.366458375327554,2.0223745212658737,0.0033498922900557,0.9588596284875212,0.0578782540342719,26.82362426930056,0.4354579496454705,5.528388093798293,1.724047571054223,0.0038054490370135,0.9721773861753582,0.061688321723107,2.096485923536922,0.8461288244384632,0.3399180272794463,0.3130417254585769,0.1319677547221346,0.908929866267703,0.3632736636781349,4.74793388429752,0.6606582988088141,1.2625814687898946,0.7732983941409662,0.0262445403335923,0.9422422516438974,0.1620016676876888,1.833131761069677,0.9227440704159108,0.1546731169791037,0.1545387354699993,0.2866894487703091,0.8623000146547557,0.5354338883282502,17
24,Calophyllum,98.45522643839956,0.1222863139203979,156.33722349005603,9.100020103284136,0.000481355697217,0.8754655349784315,0.0219177377425369,107.08627571458116,0.1264394599138727,150.7013700446687,8.927590352444614,0.0005127674271629,0.8646804365303367,0.0226207543743843,53.1247329184306,0.114029723347465,156.75025512253686,9.313656241606123,0.0004434093538213,0.860984381789983,0.0210322870599922,24.553513071895427,0.3837996805714943,7.380718954248366,2.042075163398693,0.0036897992959438,0.9593223954330375,0.0607437181603486,33.72354983660129,0.4378706608878148,5.373774509803922,1.7087418300653594,0.0043691670738284,0.9741592865675746,0.0660996752929123,3.226205065359478,0.8079248366013072,0.451797385620915,0.3954248366013072,0.1148289862139027,0.8973729150286613,0.3388642592748647,6.884191176470583,0.5814769027744806,2.3194444444444446,1.062091503267974,0.0204711011923832,0.9185070610256484,0.1430772560275855,2.5928308823529407,0.9034313725490196,0.1936274509803922,0.193218954248366,0.2338759139446901,0.8548294112466069,0.4836071897156722,2
25,Pennisetum Purpureum,73.06547748215354,0.0956221551447976,251.9067703913674,11.816485860734383,0.0001526564800595,0.9153950173898406,0.0123291903488674,82.1105161546626,0.0961535628806644,251.04866759737223,11.788164357745927,0.0001724861417226,0.8961946467625308,0.0131057906590354,46.14934324333249,0.0952538327969656,246.9053527575708,11.72322027347043,0.0001876253897989,0.8787597554259647,0.0136693725633348,11.950397107353192,0.5238715768775613,2.8804888446781303,1.2460802425275923,0.0083056357100627,0.963884498938188,0.0911352605200793,18.65717714303761,0.5014470903935354,3.171458797151564,1.3295754188179938,0.0061931859530323,0.973315407428144,0.0786967976034119,1.5712345854451863,0.8847867620355897,0.2389907315301659,0.2318538518623782,0.1931209198685992,0.9155178294192924,0.4394552535453401,3.429223311701641,0.7770147992443589,0.5659450839214943,0.4657129774367233,0.0642473762309895,0.9378259691641624,0.2534706614797647,1.3814204285285712,0.945060237159143,0.1098795256817141,0.1098795256817141,0.3639289281476113,0.8671904953978672,0.6032652220604229,12
26,Sterculia Parviflora,105.64193797243315,0.2125621978698487,119.01555844080542,6.904815875410301,0.0006398489065558,0.9460970982276532,0.0252338820705419,113.19674389773904,0.2359928900785887,104.61796111129586,6.42091099194378,0.001077213777134,0.9450744712653056,0.0327365273208671,43.460911963746966,0.1728492481335928,133.41086153980288,7.801465441932359,0.0005746612907106,0.9007812787748448,0.023910365465121,22.68204316546761,0.4229691674283343,11.957410071942448,2.271309352517986,0.005375052637027,0.9765299182788306,0.0733147504737421,28.60048920863308,0.4403571164858297,7.640000000000001,1.8827625899280576,0.003888156513638,0.9826325276666322,0.0623550841041691,3.881870503597124,0.7520886400201469,0.8733812949640288,0.555568345323741,0.0687413214636923,0.9487260482193216,0.2621856622008388,8.266935251798559,0.6014605021250793,3.90958273381295,1.209726618705036,0.0395183139589048,0.9621084088827542,0.1987921375681262,2.4848057553956835,0.8982710114261533,0.2135251798561151,0.2051223021582734,0.2106819166709798,0.9244977060151592,0.4590009985511794,17
27,Campnosperma Auriculatum,102.50414696814968,0.1034284627747505,332.2259739780761,12.630998190344831,0.0002212794860549,0.8285370440657833,0.0148367482508949,108.39584394925112,0.1137010745100974,321.50007346743223,12.350150472108766,0.0003420979266896,0.8187824080165242,0.0184277279403391,84.31151230194408,0.0938825626236305,345.43719063104413,13.07352204639466,0.0001757170184843,0.8399999579509954,0.0132232989928109,25.752073771275597,0.2912801362710357,27.241645152036725,3.5342441193344807,0.0017288208335395,0.9095691357303518,0.0415790913024745,41.24900196022184,0.296506946148272,28.356461560527823,3.494681105373876,0.0017252161609766,0.9188397390662164,0.0415357215054298,3.0563743067508096,0.6746303167946558,1.4223560910307895,0.7669009370816602,0.0464602700031884,0.8557305566334007,0.2155464451184209,5.746181153184164,0.5510238297267319,3.3966819659590746,1.2328122011856952,0.0173160255242024,0.8805407139837776,0.1315903701803535,3.115455871103463,0.7900168080031651,0.5954890992541595,0.4480421686746987,0.101575896569892,0.8590903272803941,0.3187097371745834,3
28,Leea Indica,106.95757384841716,0.1598311757835908,143.06621120924245,8.003120098410719,0.0003914703859465,0.9228540361121812,0.019732627448969,112.43723326741328,0.1659391275851542,142.50285862827425,7.936170509949603,0.0005076335918556,0.916984328208328,0.022463636479601,42.44772757819938,0.1418902136845973,127.81528122701523,8.010596370166672,0.0003960044968268,0.8913603729869329,0.0198472894290569,27.465352158390097,0.364567600382641,12.61531970139565,2.438429081467056,0.0020729674531456,0.9641920107127178,0.0455298523294956,32.944871794871766,0.4234513380552717,9.23680623174294,1.9831223628691983,0.002996239371019,0.9677065611970204,0.0547379152966118,4.893605972086982,0.7289587343817745,0.984745212593314,0.6083739045764364,0.0363130550333045,0.9494691677789672,0.1905598463299772,10.034323271665029,0.5123772179046363,3.949367088607595,1.3810451152223306,0.0073813025799886,0.9526284416328064,0.0859145073895479,3.120886075949367,0.879586268782099,0.2619604024667315,0.2443037974683544,0.1393650006568301,0.9251013120732,0.3733162207255802,11
29,Dillenia Suffruticosa,80.54232406546062,0.1107415766016356,242.83481854537297,11.085314180383357,0.0002852574959467,0.9046062433523684,0.0168550198296898,92.43035078100078,0.1138918327925942,247.27727992997887,11.170157789175724,0.0002907272287554,0.9032855340794969,0.0170181134441131,37.85737098797126,0.106772751935439,198.4827112574885,10.236350240823173,0.0003439153125966,0.8779370084727747,0.0185105335994197,25.44661896745232,0.3293360625554881,14.492424242424244,2.766835016835017,0.001904636447402,0.958930653952939,0.0436421407289109,34.55702861952861,0.3594414836761589,11.352413019079686,2.457070707070707,0.0022524038552377,0.9661764244831864,0.0474594969973107,2.7443181818181834,0.8138894087423503,0.4987373737373738,0.391273849607183,0.0864762398268758,0.9367739582664948,0.2940684271166761,6.703633557800232,0.5938519687070878,2.2810044893378225,1.027918069584736,0.0144350290692181,0.9510845294333016,0.1201458658016087,2.434132996632997,0.891919191919192,0.2289562289562289,0.2182940516273849,0.2035975204407209,0.9169408993336832,0.4512178192854544,8
30,Sterculia Parviflora,102.56155642056528,0.1367097541530195,189.67800180043912,9.173065694726272,0.000391710280988,0.8755705967094188,0.01974907864509,112.80113485801697,0.1458933037071474,181.07815362101127,8.925572641194456,0.0004908440597761,0.8693013767665847,0.0221068519046572,57.233694850342296,0.1281083514245262,184.2625614945428,9.32336555004763,0.0003334162705098,0.8764811218135318,0.0182202674868988,30.92625041588109,0.319333388154633,18.975546190529,2.977431518243318,0.0020757680872632,0.9475458461044348,0.0455605979686747,41.98915936564269,0.3862425009837917,14.12237994898525,2.39342353332594,0.0032460188903714,0.9647100623648096,0.0569738439143037,4.1468614838638125,0.7523304909099892,0.744981701231008,0.5331595874459355,0.0549138271456467,0.902934172443816,0.2343369948293413,8.646806033048685,0.504981172300115,3.9334035710324944,1.389763779527559,0.0098190482534506,0.91235544285207,0.0990911108699998,3.3943661971830994,0.8640718110637675,0.3054785405345459,0.2773095264500388,0.139842514211908,0.891464546417287,0.373955230224031,17
31,Ficus Variegata,97.02313292394128,0.1017761467973582,355.16283712775675,13.055537499502526,0.0001950212370475,0.8873583459191201,0.0139304117204979,109.09823319747612,0.1202068657536974,338.4135217889147,12.587800460781752,0.0005816486131852,0.8777371871216162,0.0240346807930031,56.54131920887608,0.0909197772286233,316.88416452138466,12.803906452481366,0.0001598443157245,0.8737586337818942,0.0126114702575911,32.44890901877814,0.2504381778922451,28.852261306532668,3.889500132240149,0.0009590322399452,0.9528339773821948,0.0309682456710943,46.93270960063476,0.3290147482002438,15.213343030944197,2.6965749801639776,0.0017838807758359,0.9720855553445684,0.0422360127833572,3.4688772811425546,0.6839641443304825,1.1069690558053429,0.7076302565458873,0.0356713649750443,0.9123195185957232,0.1888686447641438,7.792726791854013,0.4434653121192019,5.60531605395398,1.7175879396984923,0.0063955705740943,0.9231628735614964,0.0799723112964375,3.358879925945517,0.8304593172410586,0.376064533192277,0.3449880983866701,0.0981745947334355,0.911395743131646,0.3133282539660851,10
32,Spathodea Campanulatum,99.4854935239796,0.1009418953651634,350.84339173367846,13.025720305514447,0.0001946423336737,0.8617897436554869,0.0139203613435191,109.17766753354348,0.1188393981585414,328.209070496067,12.486220483946608,0.0005182476401054,0.8511363559052896,0.0226786589379022,70.74038210538694,0.0896921862659272,354.1241393164167,13.420495921237883,0.0001593331545335,0.8551935337467218,0.0125951439156564,26.644255184088045,0.2821348993108612,29.016733671886023,3.656245591761885,0.0012781859831768,0.937268598151706,0.0357517269957245,40.48318697982791,0.3174573255978742,22.401890252503875,3.105797714769361,0.0014151162966592,0.9573505920637844,0.037618031536209,2.753702920016921,0.6882079422570283,3.324252362815629,0.8373889123994921,0.0490758586233624,0.8825428055938851,0.2215307171102066,5.712759204401185,0.5274787141300545,3.726812667513048,1.3253632388207084,0.0132363490881885,0.8979789991790664,0.1150493332800697,2.775184264353224,0.8233671784669395,0.4165785019043589,0.3635562138524474,0.1112619455790822,0.8719780311675345,0.333559508302615,16
33,Falcataria Moluccana,91.70176359398867,0.1015653392546314,390.4612368290127,13.599778951532766,0.0001880833297424,0.8053700769537209,0.0136906723429216,102.40950856113432,0.108047858084674,378.7654182703485,13.340117240849892,0.0002232188980126,0.8023095398035458,0.0149107044931978,46.58983779377239,0.0869811360145629,364.83451086967136,13.791452414727589,0.0001985763301913,0.7425499207817007,0.0140703959076907,24.38394543658171,0.2575381798002669,36.544945765916985,4.162759617121185,0.0013141650769051,0.9072276051146794,0.0362514148262539,32.95515197229335,0.2547736068660466,33.93410957303275,4.050745253853753,0.0012654313242961,0.9210506502722866,0.03557290154452,2.6852170956878334,0.7525300507350366,0.8727575986146671,0.5544709919365975,0.0797348284510101,0.8360391707694884,0.2823735618839167,2.512503054319073,0.8498661368203231,0.3334487777411849,0.3057718662686313,0.1565322289035547,0.8277853345049998,0.3956415409225309,6.281447800359075,0.5087950814474348,7.021383420624887,1.6547567699646228,0.0127162404713818,0.8618975838475695,0.1127663091148322,9
34,Ficus Variegata,94.8416929954702,0.0843158353720738,664.2179002885728,17.7940054213408,0.0001471570276066,0.8435492476100529,0.0120997535273655,106.56570044286092,0.1146000145662307,640.6986228352448,16.982653692987537,0.0008750929406923,0.8377721867202859,0.0294755203651982,35.09794278342166,0.061639110398235,654.3849680447254,18.943068769285585,9.72818333523643e-05,0.7778793041989832,0.009844921084378,26.96792820823297,0.2015692105197119,55.94637841648881,5.399311050399077,0.0006338552242408,0.9237013271544224,0.025176481569927,36.05285714833102,0.2249130901749593,42.27059472673837,4.649593642351625,0.0007725840744513,0.938924530259228,0.0277953966413749,2.639615751579641,0.6612185213191691,1.478961747586952,0.8031933848576694,0.03858704277863,0.8831013557268697,0.1964358490159828,2.3283488583285115,0.8012043556918033,0.480777999593834,0.4113849113140239,0.0974775310649044,0.8687396782810108,0.3122139187558819,7.105679810864563,0.3919562507631975,10.555014426558662,2.2927384405522324,0.0048539961320267,0.8973836461967866,0.0696706260344113,10
35,Bridelia Sp.,93.72414766422229,0.0975337488567195,350.5337000185981,13.135879367219236,0.0001633012412534,0.89081119824564,0.012748972432555,107.0162423397444,0.1178942976835931,337.87050028774195,12.648574092753584,0.0004832923060365,0.8926570579699341,0.0219068572462595,46.97225893672255,0.0846978300460917,344.67790441021066,13.56312347599598,0.0001530436529639,0.8493151830399468,0.0123429924728032,25.555385218348185,0.2819076756370323,20.287348316977948,3.3041257781998525,0.0012347315282352,0.9593367403957268,0.0351387468222076,36.09080782043748,0.3019393725664839,17.162848399885437,3.001700357255913,0.001295969236575,0.9728149172712836,0.035999572727674,2.3901008456564017,0.8008519785519953,0.4962390147575333,0.414386710683007,0.0851625074872446,0.8992717403877651,0.2918261597034177,2.444329881366918,0.8809398960597218,0.243184250591658,0.2389635056301723,0.1585706789298107,0.8924678720230527,0.3982093405858415,6.080335850706219,0.5389088017673901,3.390949516875443,1.2717134717134717,0.0116593383754703,0.9296761760034976,0.1079784162482039,1
36,Falcataria Moluccana,91.61828425285589,0.1086719836230285,405.1792272233731,13.514777114982245,0.0001558920456622,0.8785168908655347,0.0124608584302893,103.7422831990106,0.127311613659477,390.46423419011546,13.090068333496127,0.0003823025347317,0.873386252071249,0.0195080274372575,45.23858542556904,0.0902406071069844,376.7332120837743,13.776320534584862,0.0001632368210393,0.8164220917642637,0.0127527101107211,25.08088522765429,0.2724650825601289,31.13973175477088,3.828020863517822,0.001154021301654,0.9426996088376648,0.0339708890324361,34.40420306053453,0.2705240179689278,28.29136022224983,3.694229415904293,0.0011225657763002,0.950441310820107,0.0335047127476158,2.5966478545441167,0.7624024650888358,0.8360493622736451,0.5313251737476601,0.0672117146199355,0.8951169856158873,0.2592522220154255,2.512315270935961,0.8661730766056879,0.291810977264469,0.2716465896703508,0.1389805446773856,0.8904790665717947,0.3728009451133213,6.325392225855856,0.5276413174035537,6.0104800540906025,1.5254860564915622,0.011346580884583,0.915303486732251,0.1065203308508898,9
37,Falcataria Moluccana,94.97887126245716,0.1014532704675056,512.2064180748658,15.169069975762415,0.000156641086538,0.8536320662125324,0.0124919943178959,104.5141021240252,0.1218924295731513,507.5181046293801,14.863615649662115,0.000474671339456,0.8571175284345949,0.0217376486066224,37.95762814765519,0.0825621201463828,437.485925193354,14.967588651574305,0.00017865669741,0.7313106738199069,0.0133478473248787,25.78170517943917,0.2238762308204017,52.847419437122696,4.974079912095387,0.0007613471206912,0.9230310351180764,0.0275925192885914,33.08766751911467,0.2336400128122047,42.45402340198701,4.518820351487642,0.0008565495520439,0.933325785505312,0.0292668678208647,3.094934856402844,0.694704223725621,1.4154653908288803,0.7295641396270595,0.0417368163792592,0.8857179697566712,0.2042959039708315,2.519474403667925,0.8317710357228864,0.3999708946779774,0.3469076412916222,0.1122331565927955,0.8742412457345667,0.3350121737979018,7.364012740936461,0.4301215416493151,12.37677166384334,2.226342932639166,0.0057108718915246,0.8955338188358036,0.0755703109132457,9
38,Spathodea Campanulatum,99.63605054365404,0.085345083927056,468.6231435835207,15.310059724169552,0.0001687360179312,0.8367167016373599,0.012957359032213,102.01326604172424,0.0893966336868964,464.75586490509306,15.128846815319068,0.0002063748994255,0.8400212023744309,0.0143262691358711,48.60849669278264,0.0685565861103271,517.0422808662804,16.70893265144536,0.0001112815896162,0.816263445319509,0.0105265220100401,22.18296906402528,0.2716016802822063,26.022675614891376,3.640246674322902,0.0012860004130583,0.9392349773392588,0.0358608479132657,29.230063881711164,0.2807615050321873,25.82448081156092,3.5589171212556225,0.0013157215379574,0.9486933116923036,0.0362728760640431,2.900244640635469,0.6568996831764771,1.6446789166427411,0.8287395923054838,0.0393047428384934,0.8674340072181632,0.1982542378828091,2.1598179251603025,0.8275717052098339,0.3943379749258301,0.3530541200114843,0.1362038495608968,0.8468962889121714,0.3690580571683767,5.649730237343284,0.5145019609466837,3.8814240597186336,1.3752512202124607,0.0123458768621876,0.895816280390841,0.1111120014318328,16
39,Terminalia Catappa,98.99620385309343,0.0991543553675206,563.6546938812867,15.90946419579472,0.0001882563507777,0.8449208083088986,0.0136847900319802,108.89245868218792,0.1261705126382994,533.0511327484404,15.184122680640847,0.0008213051909579,0.831716132255957,0.0285617615331087,39.00453566979079,0.067147844985144,599.1255983096137,17.748075103763988,0.000104970880724,0.7915121047637836,0.0102242880786338,25.531332164767733,0.2489172742476548,45.349125198818456,4.529112701658715,0.0009003184516675,0.923104651408984,0.0300053070583781,31.265162949978908,0.2878899382870178,32.32471313337878,3.76785917161684,0.0012622923991116,0.9322415225009166,0.0355287545392696,3.37517650209368,0.6173233039976431,2.284852062842861,0.9828955269906192,0.0252900348382293,0.8808109830197604,0.1590284089030302,2.4589044291881725,0.7919756739808165,0.5554439737721946,0.4387334858960626,0.0938047787302834,0.8613103530974083,0.3062756580766474,7.904643222319604,0.4142765725258084,11.022498945044958,2.2076070373616385,0.0048790518034779,0.901015320679238,0.0698502097597274,19
40,Spathodea Campanulatum,64.5134230043629,0.0687465588375818,527.2075584195138,16.905393537192207,9.429334575312402e-05,0.8620590501932763,0.0096892942694505,75.35239490847447,0.0688726415941448,530.6664601272764,16.917684237010153,9.365069558975088e-05,0.8682628837470224,0.0096565456444107,35.33849129755429,0.0698822506745158,478.9694452906,16.29631825909376,0.0001155751425099,0.8192981726112614,0.0107283264226612,17.436149564198338,0.356784910919224,12.66179594228375,2.4914304548450894,0.0020876689419535,0.9632124291519952,0.0456910159873198,26.86424686882006,0.3370969080759441,15.8124771112576,2.721141873580898,0.0014735794738497,0.970785529120722,0.0383872306092766,1.3199434190287858,0.839416659789687,0.3752288874240094,0.3298908664762323,0.1434467080020891,0.8683822525423577,0.3787435913676813,1.5147220391122829,0.8874817967178081,0.2349941404819453,0.2266809492419248,0.2077356151082242,0.8667615959289025,0.4557802267631015,3.441464330183843,0.6718563663196071,1.3701384311140408,0.7647403501062038,0.0347062996005904,0.924211557700191,0.1862962683485379,16
41,Shorea Leprosula,74.41503350473366,0.1346531914422967,208.55071399089823,10.156860815827113,0.0003013431705164,0.8976083945630506,0.0173248317781561,82.45365551425319,0.133189412677845,215.03681389378568,10.307918632120195,0.0002945363169335,0.9146063813878746,0.0171280624054089,27.697097312914707,0.1349220872719468,196.1375805830077,9.943478461420307,0.0004601124922616,0.8254398187555905,0.0214064965048399,13.953241315136475,0.4615100838615742,7.755428039702233,1.8430521091811416,0.0066735328514737,0.964605013097615,0.0816916938952409,18.60790167493796,0.4275937583762136,9.334522332506204,2.048076923076924,0.0043927544136254,0.9676237915376844,0.0662778576420924,1.7266206575682386,0.8940631561366673,0.2274348635235731,0.2144075682382134,0.2288075282494735,0.8519686685770607,0.4783382989574152,1.252869106699752,0.9371975806451612,0.1289547146401985,0.1261631513647642,0.4233798180586897,0.8092513603606899,0.6506764311535264,4.1448511166253095,0.7242316183395575,1.029854218362283,0.626008064516129,0.0518258313597922,0.9401502869836056,0.2276528747013581,15
42,Syzygium Polyanthum,68.92522765631756,0.0960652724762468,272.2244873642948,12.000481223778266,0.0001717614096215,0.9023087328544588,0.0130791327665749,79.27557797202208,0.0967324364069572,271.5974173151927,11.953432224456774,0.0001747167975976,0.900761820829466,0.0131920088952198,31.74140869859141,0.0967365131896775,251.30965548068656,11.669064903814435,0.0002418344734899,0.8248348117543416,0.0155197022472473,17.590725504861638,0.461414709488236,6.622378459237098,1.6535228122662675,0.0042557475543601,0.963011397649018,0.0652360908880976,26.134435302916973,0.4825354761575174,6.733253552729993,1.5530590875093495,0.0039307922659209,0.9715331837833224,0.062696030703075,1.709364248317128,0.8699406180514897,0.2892744951383694,0.2648616305160807,0.1687264283504581,0.8940993866007574,0.4107632266287455,1.549184741959611,0.9297860882572928,0.1445923709798055,0.1411219147344801,0.2974872368003697,0.8583712442853677,0.5454239056003777,4.245205684367988,0.7205782408340989,1.0413163799551235,0.6291099476439792,0.0400338233656994,0.938244574227676,0.2000845405464886,18
43,Cinnamomum Iners,88.76948044645252,0.0792930562156218,408.8082269685402,14.79710053546848,0.0001260115340608,0.885030554763103,0.0112002873068326,94.96063491007956,0.0834121539681916,403.30212574677614,14.62075071339455,0.0001480177331725,0.8858910435330586,0.0121339348421187,29.70509416410161,0.074799031492411,386.4915611261218,14.775759144544748,0.0001573903466687,0.8082335844678699,0.0125197209248817,20.064353416848935,0.3169368989163062,14.413389010406313,2.7990985616756148,0.0018625274044641,0.9540357517283028,0.0431570087525086,27.43028435076557,0.3451256921256256,11.000609796513556,2.4457479949625505,0.0021503521110007,0.9648298257051892,0.046371889232602,2.495433154371314,0.7528139444517628,0.7283754225492145,0.5324716643467886,0.064071009035335,0.9092170327444687,0.2531225178354052,1.806807184993704,0.8908848677669516,0.2252932988665739,0.2194074368661762,0.2222228611008494,0.853409488447231,0.4714051984236591,5.805912374892296,0.5287169023299987,3.460489162855439,1.3040896135746003,0.0116837795592131,0.9294218795009124,0.1080915332448069,4
